coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,Date,price_volatility,liquidity_ratio,price_ma_7,price_ma_30,24h_volume_ma_7,24h_volume_ma_30,price_volatility_7
Badger DAO,BADGER,0.000177595459343,0.9111389236545684,0.5502861815208503,0.1068524970963995,7.121465784363277e-05,8.777548501619017e-06,2022-03-16,2022-03-16,0.0014095853696530674,8.113274205263263,0.0005764794402470355,0.0036981050199630747,1.9483685454038486e-05,6.200286346159062e-05,0.0014095853696530674
TempleDAO,TEMPLE,1.6175185753836293e-05,0.90738423028786,0.525756336876533,0.1031746031746031,2.576896171318897e-05,8.023156488257412e-06,2022-03-16,2022-03-16,0.001408754352312785,3.2118233953063346,0.0005782485391847243,0.0036958460129982757,2.2678839362054144e-05,6.215759902359785e-05,0.001408754352312785
Wrapped NXM,WNXM,0.0006465736328125,0.9148936170212766,0.5478331970564185,0.1089818041037553,6.842411523049823e-05,6.668499011269004e-06,2022-03-16,2022-03-16,0.0013855268998010776,10.260797087150987,0.0006706160584182768,0.002058069744296609,2.9611957760135098e-05,5.4729544657537784e-05,0.0013855268998010776
Hifi Finance,MFT,1.833240436836373e-07,0.8948685857321652,0.4840556009811937,0.1180797522260936,0.001003749564839,6.39889739279289e-06,2022-03-16,2022-03-16,0.001385581862616252,156.8628942182333,0.0006705186395583738,0.00022417629471266194,0.0001721880685793221,8.811105495223181e-05,0.001385581862616252
Dock,DOCK,8.122698575136395e-07,0.9111389236545684,0.526573998364677,0.1080139372822299,5.593978993399714e-05,6.0282341487611615e-06,2022-03-16,2022-03-16,0.0013855445214944195,9.279631240849048,0.0006705848323676708,0.00021961791384263242,0.0001765278852196482,8.24688983778117e-05,0.0013855445214944195
Sifchain,EROWAN,2.210431563347191e-06,0.9136420525657072,0.508585445625511,0.1035617499032132,6.630858808078828e-05,5.865362885082849e-06,2022-03-16,2022-03-16,0.00023596969409323101,11.305112638372018,0.00013239540683263474,0.00021940231809522442,0.00018548953421013633,8.170210414787165e-05,0.00023596969409323101
Retreeb,TREEB,5.479280857660105e-06,0.9249061326658324,0.6402289452166802,0.1215640727835849,1.56302836512516e-05,5.61190406524664e-06,2022-03-16,2022-03-16,0.00024045654507142357,2.7852015055009067,0.0001212899406045217,0.00021933769469828425,0.0001867194230417653,7.74990542361167e-05,0.00024045654507142357
Presearch,PRE,4.363510696268978e-06,0.9086357947434294,0.4938675388389206,0.1080139372822299,1.0336986616909248e-05,5.593636298541172e-06,2022-03-16,2022-03-16,0.00024260067840390704,1.8479904779660323,9.654251936927442e-05,0.00021889033367704242,0.0001780226128665191,6.933287686741034e-05,0.00024260067840390704
PlatonCoin,PLTC,1.5534847371405798e-05,0.8798498122653317,0.543744889615699,0.1324041811846689,4.8405135010477085e-06,4.922767514511871e-06,2022-03-16,2022-03-16,0.00024263615112828817,0.9832911033840853,9.645104245749863e-05,0.00017579375789703594,0.00017503283455049887,6.535323951988526e-05,0.00024263615112828817
Aave [OLD],LEND,3.2995877662835235e-05,0.9136420525657072,0.5936222403924775,0.1153697251258226,8.851597026286959e-08,4.809354270455149e-06,2022-03-16,2022-03-16,1.1853139095333958e-05,0.018404959436372024,8.797077436117945e-06,0.00017615926407118737,0.00016527060608475096,6.389888424863826e-05,1.1853139095333958e-05
ShareToken,SHR,1.7442632098147838e-07,0.8973717146433041,0.490596892886345,0.08130081300813,3.829069101688165e-06,4.745725072048283e-06,2022-03-16,2022-03-16,1.1854217195564987e-05,0.806845960007438,8.79580633287478e-06,0.00017591577825262233,2.2424820979420714e-05,6.145773913507657e-05,1.1854217195564987e-05
Circuits of Value,COVAL,9.283183732207732e-07,0.8798498122653317,0.5568274734260016,0.1006581494386372,1.0376996994698854e-05,4.173267180214465e-06,2022-03-16,2022-03-16,1.1841265277027765e-05,2.486540292434758,8.812384692261512e-06,0.00017577160062232235,1.591585055952096e-05,5.664904234213319e-05,1.1841265277027765e-05
Travala.com,AVA,3.226802741947848e-05,0.9036295369211514,0.5453802125919869,0.1178861788617886,6.823719875893497e-05,3.80538353358565e-06,2022-03-16,2022-03-16,1.4252538894076007e-05,17.931753305990153,1.3106326957423124e-05,0.0001768330772612248,1.6191366370684775e-05,5.8902252871335965e-05,1.4252538894076007e-05
Redacted Cartel,BTRFLY,0.0027723815769098,0.8923654568210263,0.5314799672935404,0.0685249709639953,1.0028312938733423e-05,3.743122871313176e-06,2022-03-16,2022-03-16,0.0010425195610886384,2.6791300428818823,0.00040837808353630026,0.0002682753295016093,1.5391084840325034e-05,5.837318150353054e-05,0.0010425195610886384
IRISnet,IRIS,1.351964030757059e-06,0.9086357947434294,0.5216680294358135,0.102787456445993,0.0001083559394267,3.6640763788272783e-06,2022-03-16,2022-03-16,0.001042714678357798,29.57251111162162,0.00040794786258408427,0.0002682802692470777,2.9393792384580857e-05,5.6317098014903874e-05,0.001042714678357798
ChainX,PCX,4.2943164322044224e-05,0.948685857321652,0.668847097301717,0.1231126596980255,7.681819928280273e-06,3.556254545587087e-06,2022-03-16,2022-03-16,0.0010410456715464506,2.160087201241697,0.00041186333643417544,0.00026494024535256576,2.9799693302756934e-05,5.6444795790263585e-05,0.0010410456715464506
Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,0.0016051524033134,0.9424280350438048,0.5772690106295992,0.1310491676345334,4.047098043469626e-05,3.5425794933665423e-06,2022-03-16,2022-03-16,0.001112801134951729,11.424155904046167,0.0006364571258128275,0.0003159948963115782,3.556861679767599e-05,5.7211074499661524e-05,0.001112801134951729
cVault.finance,CORE,0.1642127195711593,0.9011264080100124,0.5535568274734259,0.1087882307394502,5.100770824736967e-06,3.5364159262000447e-06,2022-03-16,2022-03-16,0.061795317125674154,1.4423560268878937,0.024095392146504017,0.005789706595702428,3.5750288472397243e-05,5.735119301753302e-05,0.061795317125674154
ThunderCore,TT,1.9093055881673586e-07,0.8886107634543179,0.525756336876533,0.1114982578397212,0.0002347671745871,2.695790672686328e-06,2022-03-16,2022-03-16,0.061795365045136316,87.08657425287286,0.02409528680538767,0.005788653533590258,6.780602812845456e-05,6.438306639482189e-05,0.061795365045136316
OpenDAO,SOS,4.1410069128791437e-11,0.918648310387985,0.5715453802125919,0.0905923344947735,0.0002482494291294,2.300518262403589e-06,2022-03-16,2022-03-16,0.0617974603970547,107.91021883478908,0.024090677093100615,0.005782167580580993,9.352206103852099e-05,7.177930865563986e-05,0.0617974603970547
Carry,CRE,1.8534822396049705e-07,0.8986232790988735,0.5094031071136549,0.1078203639179248,0.0002613398650455,1.5185429006834558e-06,2022-03-16,2022-03-16,0.06196550232525753,172.09909902965393,0.023694649060431207,0.005781365577399055,0.00012942371133948762,8.037147514732038e-05,0.06196550232525753
ARPA Chain,ARPA,1.6623054062047894e-06,0.916145181476846,0.5494685200327064,0.1064653503677893,0.0002561201159921,1.4459215693709155e-06,2022-03-16,2022-03-16,0.06196548254820409,177.13278604975199,0.023694693394913417,0.005781277064899508,0.00015053287942025907,8.890880276735054e-05,0.06196548254820409
GuildFi,GF,3.736297912297576e-05,0.8873591989987485,0.5339329517579721,0.1159504452187378,0.0001259738827218,7.734123460769485e-07,2022-03-16,2022-03-16,0.06196583756874154,162.8806203583238,0.02369389622559926,0.005782301564257827,0.00016743174553361903,9.276631928216692e-05,0.06196583756874154
EverRise,RISE,2.306635733031407e-08,0.8973717146433041,0.5944399018806213,0.113821138211382,7.305052660639397e-06,7.345482394128622e-07,2022-03-16,2022-03-16,0.0620640920236621,9.944959729912986,0.02346459203460554,0.005782234285509222,0.0001626937558516109,9.251032420867417e-05,0.0620640920236621
SuperRare,RARE,1.1114928245272346e-05,0.9036295369211514,0.5519215044971381,0.1136275648470769,0.0002834451327345,6.363680138539679e-07,2022-03-16,2022-03-16,1.3889296234738154e-05,445.4107160696236,7.219942760677228e-06,0.005782478400011063,0.00020245723612443418,0.00010184506582125486,1.3889296234738154e-05
Bitcoin,BTC,0.9911228958152732,0.8823529411764707,0.5282093213409648,0.102787456445993,0.3534327944973212,1.0,2022-03-17,2022-03-17,0.3746055737249912,0.3534327944973212,0.14159617778343417,0.03881990822724758,0.050659318282229304,0.011882275139517163,0.374606071580854
Ethereum,ETH,0.0685251594780202,0.886107634543179,0.5519215044971381,0.1145954316686023,0.2354434479264303,0.4368638520874613,2022-03-17,2022-03-17,0.3711682005983097,0.538940099533101,0.15138548627437848,0.04110405136797949,0.08425863235327229,0.019730199510761347,0.3711687252071405
Tether,USDT,2.4261674742554175e-05,0.8811013767209012,0.5282093213409648,0.1080139372822299,0.7617403577508775,0.1032717839852293,2022-03-17,2022-03-17,0.37116666446094015,7.376074357927497,0.15138892574959545,0.041104848459797824,0.19304134919410543,0.0451206927333422,0.37116708868207227
BNB,BNB,0.0094525911104381,0.8836045056320401,0.5412919051512673,0.1060782036391792,0.024602652934976,0.0844000035245279,2022-03-17,2022-03-17,0.3705433181612307,0.2915006150186487,0.15273905843602856,0.04129428361646881,0.19651942531110314,0.04594066192966983,0.37054129456650614
USD Coin,USDC,2.425534244543697e-05,0.8798498122653317,0.5282093213409648,0.1080139372822299,0.0616176472322862,0.0676926656753259,2022-03-17,2022-03-17,0.37054165354742163,0.9102558839656678,0.15273718591650318,0.041292318209735175,0.20530395007532662,0.04799434946868504,0.370542194884309
XRP,XRP,1.933475939857319e-05,0.8886107634543179,0.5412919051512673,0.1153697251258226,0.062879934485824,0.0493247652633485,2022-03-17,2022-03-17,0.37054108889485743,1.274814672712652,0.1527399447297948,0.04128704285307036,0.21428575428006424,0.050087973462951046,0.37054086824337873
Terra,LUNA,0.0021262931775568,0.8811013767209012,0.5118560915780866,0.0851722802942314,0.0268467201895422,0.0414823718137027,2022-03-17,2022-03-17,0.37039639749706643,0.6471838281116326,0.153042113051125,0.04135738011946379,0.2180805078596082,0.050982005170545346,0.37039639749706643
Solana,SOL,0.0021985929683969,0.9011264080100124,0.5756336876533114,0.1134339914827719,0.0331749350283682,0.037634524950481,2022-03-17,2022-03-17,0.02524920589759718,0.8815026912660471,0.011767212644428381,0.04140911409731661,0.17232938507832918,0.05208555553431661,0.025249205897596817
Cardano,ADA,2.034089105164001e-05,0.8836045056320401,0.5429272281275551,0.105497483546264,0.0135399436384858,0.0345690224305476,2022-03-17,2022-03-17,0.003445845795106138,0.39167852274934334,0.001980809989147159,0.04140978601621687,0.14062888446576569,0.05250342867010484,0.003445845795103453
Avalanche,AVAX,0.0019355964137973,0.8836045056320401,0.5960752248569092,0.1132404181184668,0.0239389355875326,0.0273401432016092,2022-03-17,2022-03-17,0.003339041694837242,0.8755965691548971,0.002253857809012123,0.041474278821014864,0.03522868129957357,0.053299528530024794,0.003339041694834471
Polkadot,DOT,0.0004580604197831,0.8823529411764707,0.5445625511038429,0.1188540456833139,0.0114820359033226,0.0265483612900989,2022-03-17,2022-03-17,0.0010599492795116481,0.4324950899174624,0.0009689248532042659,0.04148947382062219,0.033354307437908806,0.053680052773866185,0.0010599492795029196
Binance USD,BUSD,2.4250465848806484e-05,0.8798498122653317,0.526573998364677,0.1078203639179248,0.0640993637722383,0.0228691333786626,2022-03-17,2022-03-17,0.0010599500038829081,2.8028768170132934,0.0009689241565476043,0.04149009952678857,0.033708838372187674,0.05581617722348575,0.0010599500038741797
Dogecoin,DOGE,2.834976661870236e-06,0.8823529411764707,0.5372035977105477,0.1006581494386372,0.0062829503113432,0.0199015494065197,2022-03-17,2022-03-17,0.001062429091976635,0.31570156589340326,0.0009665670447280754,0.04149004857565408,0.02562355491869041,0.05602526433430996,0.0010624290919679267
TerraUSD,UST,2.4261674742554175e-05,0.8811013767209012,0.5273916598528209,0.10840108401084,0.0097845647288874,0.0194681944641674,2022-03-17,2022-03-17,0.0009733352170712536,0.5025923049462336,0.0006662768300403259,0.04149033946989979,0.02318610413859687,0.05635125514148951,0.0009733352170617483
Shiba Inu,SHIB,5.42317285933804e-10,0.8785982478097623,0.526573998364677,0.0958188153310104,0.0075239566525124,0.0157444504768822,2022-03-17,2022-03-17,0.00071759737071522,0.47787991480299247,0.00035219219774323827,0.04148923962538827,0.019521678656331753,0.05660205074604092,0.0007175973707023271
Wrapped Bitcoin,WBTC,0.9902567540256788,0.8798498122653317,0.5282093213409648,0.1025938830816879,0.0044370817158518,0.0142718988257547,2022-03-17,2022-03-17,0.374128510950416,0.310896382466274,0.1418145369312614,0.0744977922787002,0.018221269810241185,0.05674982583426591,0.37412851095041594
Cronos,CRO,9.78643171942282e-06,0.8798498122653317,0.5314799672935404,0.105497483546264,0.0011206300621945,0.0130754134085807,2022-03-17,2022-03-17,0.374249203000536,0.08570513429878171,0.141539421219536,0.07449808754914505,0.014961511878050029,0.056786834269772574,0.37424920300053593
Polygon,MATIC,3.5422045140691085e-05,0.8923654568210263,0.5380212591986917,0.1020131629887727,0.0100885032012908,0.0128417752625249,2022-03-17,2022-03-17,0.3742757899327839,0.7856003547057276,0.1414790443088728,0.0744981926830691,0.014762435777759772,0.05712084313652364,0.3742757899327838
Dai,DAI,2.4261674742554175e-05,0.8811013767209012,0.5290269828291086,0.1080139372822299,0.0040296924762264,0.0120865335016242,2022-03-17,2022-03-17,0.37427578922673066,0.33340349205046144,0.14147904591014332,0.0744065886863302,0.0061810541640437856,0.05725483194196656,0.37427578922673066
Cosmos Hub,ATOM,0.0006909724976573,0.8873591989987485,0.5183973834832378,0.0977545489740611,0.0087093833316692,0.0105633438808241,2022-03-17,2022-03-17,0.3742325244450858,0.8244911298854484,0.14157735127028553,0.0744295760374511,0.006527687452661786,0.05754153285504131,0.3742325244450858
Litecoin,LTC,0.0026843116974637,0.8785982478097623,0.5372035977105477,0.1151761517615175,0.0093388515885959,0.0098803527918579,2022-03-17,2022-03-17,0.374066144450632,0.9451941428945497,0.14195735841638854,0.07451762165522248,0.006464014146905857,0.05785257184733023,0.37406614445063197
Lido Staked Ether,STETH,0.0685268577952547,0.8873591989987485,0.552739165985282,0.1147890050329074,0.0001206136313063,0.0093139274962207,2022-03-17,2022-03-17,0.37061259700335475,0.012949814281380355,0.15174690945252248,0.07674834516828719,0.005406393715304986,0.05785524326902595,0.37061259700335475
Near,NEAR,0.0002644522550502,0.8848560700876096,0.5494685200327064,0.0958188153310104,0.006777311807626,0.009131758172042,2022-03-17,2022-03-17,0.025684786399490362,0.7421694354955186,0.010319437771004098,0.07128340292441689,0.0057407122998441576,0.05808098363691933,0.02568478639949
Chainlink,LINK,0.0003527647512442,0.8848560700876096,0.5355682747342599,0.1151761517615175,0.0095894710543749,0.0086652567548834,2022-03-17,2022-03-17,0.02566215881343087,1.1066574627428838,0.010368434673793352,0.0712951553851064,0.0069505467272985,0.05839280709957892,0.025662158813430508
TRON,TRX,1.4790707701650838e-06,0.8823529411764707,0.5314799672935404,0.10840108401084,0.0074537119270067,0.0079091256877597,2022-03-17,2022-03-17,0.025664439807173808,0.9424192029900592,0.010363585677454707,0.07129520468608506,0.006574147973829343,0.058632989182841495,0.025664439807173447
FTX Token,FTT,0.0010437372489375,0.8823529411764707,0.5412919051512673,0.1087882307394502,0.0010877388044558,0.0075409029250932,2022-03-17,2022-03-17,0.02559879652710164,0.14424516735737666,0.010509225045196842,0.07132998974944217,0.0061538688778621144,0.058660535814155174,0.02559879652710128
LEO Token,LEO,0.0001511502338344,0.886107634543179,0.5641864268192968,0.1211769260549748,1.8499552465032557e-05,0.0074414125942229,2022-03-17,2022-03-17,0.02563409286738075,0.002486026978183495,0.010432107578936426,0.07133497268038978,0.004912314052261518,0.05865261512870427,0.02563409286738039
Bitcoin Cash,BCH,0.0072214874978019,0.8836045056320401,0.5331152902698282,0.1012388695315524,0.0205846228970103,0.0071991742591135,2022-03-17,2022-03-17,0.025462322462318984,2.8593033250934354,0.011080275550413311,0.07157444349767908,0.006518852810606433,0.059334570095847215,0.02546232246231862
OKB,OKB,0.0004847482620395,0.8823529411764707,0.5682747342600163,0.1225319396051103,0.0029428577716749,0.0066148851507516,2022-03-17,2022-03-17,0.0026059153220634648,0.44488418235659394,0.001359974188525425,0.07159060100420182,0.006922030544944805,0.05943242185314769,0.0026059153220599146
Algorand,ALGO,1.8334474809128e-05,0.8973717146433041,0.5560098119378577,0.1047231900890437,0.0023877360634497,0.0063724581535291,2022-03-17,2022-03-17,0.0026247521592898055,0.37469623274455865,0.0013248145056338433,0.07159084165575395,0.0062949482957767615,0.05950256488417153,0.0026247521592862805
Stellar,XLM,4.626895437665009e-06,0.8848560700876096,0.5453802125919869,0.1097560975609755,0.0034954589296638,0.0059534141494597,2022-03-17,2022-03-17,0.0026494226951777034,0.5871351869550397,0.0012750805262329097,0.03855356602509277,0.005424375135103747,0.047837987031916294,0.0026494226951742114
Uniswap,UNI,0.0002236926414223,0.8836045056320401,0.5445625511038429,0.1085946573751451,0.0027366602679855,0.0053442218728218,2022-03-17,2022-03-17,0.0026328990801927775,0.5120783405163,0.0013068253220403577,0.03627685046387284,0.004750510612386433,0.04008109410996812,0.0026328990801892634
Hedera,HBAR,5.008240441834392e-06,0.8823529411764707,0.5535568274734259,0.1020131629887727,0.0008757512743739,0.0051777012168224,2022-03-17,2022-03-17,0.002679064542216525,0.16913901318379976,0.001158435463683834,0.03627620868272948,0.00472022667951759,0.014718940560751344,0.0026790645422130714
Axie Infinity,AXS,0.0012349192461926,0.8886107634543179,0.5363859362224038,0.116531165311653,0.0039657295008587,0.0047750045740403,2022-03-17,2022-03-17,0.0026422135149837996,0.8305184716301028,0.0013132596083064339,0.03600228628725463,0.005284116672145256,0.014031043112947434,0.002642213514980298
Decentraland,MANA,5.944110317146401e-05,0.8836045056320401,0.5363859362224038,0.1043360433604335,0.0066553469198807,0.0046917074882167,2022-03-17,2022-03-17,0.00045181366408999786,1.4185340702922575,0.0002901101233592289,0.0360034591459455,0.0032942201039838854,0.012198966435867249,0.0004518136640695207
The Sandbox,SAND,7.787997600316847e-05,0.886107634543179,0.5625511038430089,0.1240805265195508,0.018200174347182,0.0046470728819326,2022-03-17,2022-03-17,0.00044876168952003254,3.916481365709291,0.00023198608249689584,0.036005410653165655,0.005473836757627757,0.010709641097912519,0.0004487616894994161
Internet Computer,ICP,0.0004083239864871,0.8848560700876096,0.5560098119378577,0.1008517228029422,0.0024003457707066,0.0045918824213974,2022-03-17,2022-03-17,0.0004419734094670952,0.5227367668478166,0.0002876988698794633,0.03594814501346333,0.005475638144378743,0.009894761950617998,0.0004419734094461621
Ethereum Classic,ETC,0.0006577340032107,0.886107634543179,0.5331152902698282,0.1010452961672473,0.0043993018389507,0.0045846347764505,2022-03-17,2022-03-17,0.0004411922613636961,0.9595752013984225,0.00038099988527561115,0.03589678304795712,0.005604758559991158,0.008935574177637413,0.00044119226134272597
Elrond,EGLD,0.0038619733912149,0.8773466833541927,0.5118560915780866,0.1314363143631436,0.0028150033666755,0.0044388355822407,2022-03-17,2022-03-17,0.0013765489606840202,0.6341760839121916,0.0009007542781031255,0.036024837464629235,0.005615950431232586,0.00857807616857707,0.0013765489606772992
Monero,XMR,0.0045454247697269,0.8848560700876096,0.5200327064595257,0.1066589237320944,0.0028000827925599,0.0042821057056498,2022-03-17,2022-03-17,0.001866615907062946,0.6539032394425661,0.001549385210858135,0.03611183174316022,0.005890854933830585,0.007873447742077981,0.0018666159070579896
cETH,CETH,0.0013712698584481,0.8823529411764707,0.570727718724448,0.1151761517615175,8.129477024041049e-08,0.0042384722673096,2022-03-17,2022-03-17,0.0018634962648995579,1.918020577070165e-05,0.0015688638697517775,0.036142272057782386,0.005324333761532234,0.007490715921792902,0.001863496264894593
VeChain,VET,1.1809056758247635e-06,0.886107634543179,0.5412919051512673,0.10840108401084,0.0039014022895151,0.0041033271024219,2022-03-17,2022-03-17,0.00187147436844172,0.9507899789934809,0.0015605409843952578,0.03614150307244328,0.0049309131000514345,0.00548411720570213,0.0018714743684367765
Filecoin,FIL,0.0004287037933011,0.8836045056320401,0.5478331970564185,0.0960123886953155,0.0033492012180434,0.0039754036099332,2022-03-17,2022-03-17,0.0018293754468424617,0.8424808011128404,0.0016106586725806765,0.03615569869966459,0.002809345510174491,0.005386325569258802,0.0018293754468374044
Fantom,FTM,2.959924319383705e-05,0.8773466833541927,0.5290269828291086,0.0873015873015872,0.0114307593591675,0.0039148651653356,2022-03-17,2022-03-17,0.0018758703325664518,2.9198347520067407,0.001556555137824496,0.03615587661861296,0.004099404594240334,0.005441198723601473,0.0018758703325615197
Klaytn,KLAY,2.668784222041003e-05,0.886107634543179,0.526573998364677,0.1018195896244676,0.0006910597284826,0.0038293270899942,2022-03-17,2022-03-17,0.0019403205522292642,0.18046505619441527,0.0014664056862544548,0.036156766195276406,0.00356965572131632,0.00521343549280048,0.0019403205522244959
Osmosis,OSMO,0.0002263614256479,0.8836045056320401,0.5224856909239575,0.0931087882307394,0.0010602936184941,0.0037946029352893,2022-03-17,2022-03-17,0.0016583017928366384,0.27942149325651733,0.0009470325483163118,0.0031557531086087096,0.0033189829001475488,0.005100875889555222,0.0016583017928310593
Waves,WAVES,0.0006982510000909,0.8848560700876096,0.5339329517579721,0.1095625241966705,0.0125815976018079,0.0036210723086061,2022-03-17,2022-03-17,0.0004998103654884286,3.474550224226557,0.000397436295511169,0.0031787019275544256,0.0047163421586115485,0.005482908140875669,0.000499810365469918
Frax,FRAX,2.425053863383082e-05,0.8823529411764707,0.5282093213409648,0.1078203639179248,0.0002748983947645,0.0036184051012668,2022-03-17,2022-03-17,0.000267883522074902,0.07597225492199819,0.00020500496410913053,0.003178329544004197,0.004755601744325015,0.005155787980658125,0.0002678835220403651
Theta Network,THETA,6.963100657845859e-05,0.8848560700876096,0.543744889615699,0.0954316686024002,0.0017740444094032,0.0036015932070121,2022-03-17,2022-03-17,0.00026034656543063553,0.4925721222344697,0.00021478354995236392,0.003179841855065394,0.0044516934757376,0.005080599711764018,0.00026034656539509885
Magic Internet Money,MIM,2.422765987451464e-05,0.8823529411764707,0.5290269828291086,0.1076267905536197,0.0009951984944251,0.003501392913873,2022-03-17,2022-03-17,0.00024961975025431654,0.28422931070717217,0.00015700124517713745,0.0031576170271393005,0.004115407372363557,0.004823460217189215,0.00024961975021725276
Tezos,XTZ,7.521119177752704e-05,0.8848560700876096,0.5421095666394112,0.102787456445993,0.0012869188020262,0.0034284404651139,2022-03-17,2022-03-17,0.0002463132334738236,0.3753656553529932,0.0001635172378319503,0.003070647010283095,0.002666287292771943,0.004555062457636893,0.0002463132334362623
The Graph,GRT,1.0039480987363184e-05,0.8961201501877347,0.4791496320523302,0.1453735965931087,0.0037127114146573,0.0032113381182352,2022-03-17,2022-03-17,0.0002479296932700166,1.1561259755162845,0.0001611389005129436,0.0007867530664741834,0.0030979518193683287,0.004674799050415259,0.0002479296932327001
cUSDC,CUSDC,5.4728427389783e-07,0.8836045056320401,0.5290269828291086,0.108207510646535,2.015570248165682e-08,0.0030936572063551,2022-03-17,2022-03-17,0.0002526743329019619,6.515169954916874e-06,0.00012887973745951472,0.0007779562341149733,0.002946484181826669,0.004448889328684476,0.00025267433286534617
THORChain,RUNE,0.0001960343321747,0.8886107634543179,0.623058053965658,0.1978319783197831,0.0066374886554079,0.0030475591388168,2022-03-17,2022-03-17,6.752821807818478e-05,2.177968778641937,5.713449918577188e-05,0.0007727318868126568,0.002097325760912383,0.0043504899153855746,6.752821794117748e-05
Helium,HNT,0.0005565628193841,0.886107634543179,0.5748160261651676,0.119047619047619,0.0003708364281932,0.0028949788209996,2022-03-17,2022-03-17,0.0001980017562927569,0.12809642181256262,0.00013317911072152462,0.0007912346784331211,0.00211103119425934,0.004114394065425126,0.00019800175624603075
EOS,EOS,5.070690025118294e-05,0.8886107634543179,0.5380212591986917,0.1097560975609755,0.0039406312049044,0.0025716777195815,2022-03-17,2022-03-17,0.00019913994939597937,1.5323192229334535,0.00013047566696048523,0.000758133666810244,0.0024205435936166544,0.004209490478773411,0.0001991399493495203
Flow,FLOW,0.0001387767796973,0.8936170212765958,0.570727718724448,0.0977545489740611,0.0020485202096554,0.0025326033119542,2022-03-17,2022-03-17,0.00019358292194552167,0.8088594846204821,0.00014683982693516887,0.0007577212183390073,0.0025710181243638404,0.00427715783401309,0.00019358292189772895
Aave,AAVE,0.0035708332938722,0.8898623279098873,0.5862632869991823,0.1376306620209059,0.0070203244168376,0.0025046204695993,2022-03-17,2022-03-17,0.0013037012596305482,2.8029493897575395,0.0006462144129486936,0.000636032744874684,0.003390076069336897,0.0038250145513406674,0.0013037012596234516
IOTA,MIOTA,1.7325577325136422e-05,0.8811013767209012,0.5306623058053965,0.1016260162601625,0.0004065457594133,0.0024741244510955,2022-03-17,2022-03-17,0.0013031114614519056,0.16431904192745378,0.0006472552838540898,0.0006204519887175383,0.0029177666900163262,0.0037404708175986143,0.0013031114614448058
ECOMI,OMI,8.226391648452512e-08,0.8823529411764707,0.5224856909239575,0.0590398761130468,6.35573826768783e-05,0.0024569435997567,2022-03-17,2022-03-17,0.001303149936111605,0.02586847442618223,0.0006471888523744592,0.0006198435816877836,0.0029268434367269542,0.003662998194906187,0.0013031499361045055
cDAI,CDAI,5.322501400020134e-07,0.8811013767209012,0.5290269828291086,0.108207510646535,3.237077761286884e-09,0.0024008481038534,2022-03-17,2022-03-17,0.0013164575410314476,1.3483059407595681e-06,0.0006192599835123596,0.0006197070935111949,0.0019786312341083627,0.0035464830051533188,0.0013164575410244198
Theta Fuel,TFUEL,3.987770138973443e-06,0.8873591989987485,0.5380212591986917,0.1128532713898567,0.0002644231669415,0.0023458517834419,2022-03-17,2022-03-17,0.0013372466627747165,0.11271946881210496,0.0005403206907630558,0.0006123835978017507,0.0019634293396438344,0.003464075101785186,0.001337246662767798
Maker,MKR,0.0504409923315782,0.8911138923654569,0.570727718724448,0.1248548199767711,0.0016739494047387,0.002330814595764,2022-03-17,2022-03-17,0.01887602781603457,0.7181821358854195,0.007738932895238344,0.002293583067506296,0.001639617653905877,0.0034906817061306785,0.01887602781603408
Zcash,ZEC,0.003695538302234,0.8811013767209012,0.5470155355682746,0.1227255129694153,0.0061663785049265,0.0023150203756485,2022-03-17,2022-03-17,0.01868424470748311,2.6636389769135964,0.008247041684172158,0.0023756037027076763,0.0022278831246588912,0.0035640366729329386,0.018684244707482613
PancakeSwap,CAKE,0.0001579435027724,0.8836045056320401,0.668847097301717,0.116337591947348,0.007759276015191,0.0022435288147286,2022-03-17,2022-03-17,0.01887020849732654,3.4585140891669988,0.00775948599972933,0.0023788871160277075,0.002333447638709377,0.003600834309443282,0.01887020849732605
JUNO,JUNO,0.0009500871842923,0.8848560700876096,0.5453802125919869,0.0942702284165698,0.0001435139628528,0.0022178267718604,2022-03-17,2022-03-17,0.018809621583053826,0.0647092751668855,0.007892737657867495,0.0024079606896373457,0.0022958716677721628,0.0029989456299656424,0.018809621583053333
Gala,GALA,5.58489192797117e-06,0.8798498122653317,0.5363859362224038,0.1053039101819589,0.0103363287240924,0.0021549691572188,2022-03-17,2022-03-17,0.018809236870246094,4.796508891771078,0.007893523747583422,0.002394536053152041,0.003763410430831523,0.0032634783950785022,0.0188092368702456
BitTorrent,BTT,4.428709130905725e-11,0.8836045056320401,0.5355682747342599,0.1047231900890437,0.0012444312674816,0.0020874700234134,2022-03-17,2022-03-17,0.018809274093212078,0.5961432995558541,0.007893447718175862,0.0023726115878545872,0.003941185863746357,0.003158316042696199,0.018809274093211585
Arweave,AR,0.0008156775060191,0.9011264080100124,0.5560098119378577,0.0873015873015872,0.0006769262092446,0.0020851475338317,2022-03-17,2022-03-17,0.01875495438701204,0.3246418770189703,0.008009403394730167,0.002271068391681394,0.004000114869789657,0.0030870468041151685,0.01875495438701155
